ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-10-02 04:45:00+00:00,97.435,97.435,97.425,97.425,8,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 05:00:00+00:00,97.405,97.45,97.4,97.445,18,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 05:15:00+00:00,97.45,97.455,97.44,97.445,28,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 05:30:00+00:00,97.44,97.445,97.425,97.43,90,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 05:45:00+00:00,97.42,97.43,97.13,97.415,33,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 06:00:00+00:00,97.41,97.41,97.35,97.37,93,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 06:15:00+00:00,97.37,97.395,97.37,97.39,140,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 06:30:00+00:00,97.39,97.425,97.335,97.42,111,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 06:45:00+00:00,97.425,97.43,97.12,97.365,91,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 07:00:00+00:00,97.365,97.365,97.0,97.305,168,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 07:15:00+00:00,97.295,97.34,97.285,97.335,98,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 07:30:00+00:00,97.335,97.34,97.29,97.295,89,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 07:45:00+00:00,97.285,97.31,97.26,97.3,251,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 08:00:00+00:00,97.305,97.31,97.27,97.28,94,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 08:15:00+00:00,97.29,97.29,97.26,97.27,92,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 08:30:00+00:00,97.27,97.325,97.265,97.295,91,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 08:45:00+00:00,97.295,97.3,97.235,97.25,196,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 09:00:00+00:00,97.25,97.265,97.225,97.23,57,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 09:15:00+00:00,97.23,97.235,97.215,97.225,138,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 09:30:00+00:00,97.235,97.255,97.22,97.24,124,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 09:45:00+00:00,97.24,97.26,97.225,97.235,119,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 10:00:00+00:00,97.245,97.29,97.245,97.28,64,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 10:15:00+00:00,97.285,97.295,97.27,97.27,46,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 10:30:00+00:00,97.265,97.305,97.26,97.3,84,33.0,97.0,8024379.0,DX  FMZ0025!
